run_id,date,turn,subturn,agent_id,news_depth,fake_public_id,fake_synthetic_id,fake_title,related_event,misinformation_type,sources,base_exposed,read_exposed,search_exposed,selected_by_agent,news_sentiment,action,quantity,belief_summary,decision_reason
simulation_20260707_133652,2026-03-05,8,pm,A022,1,news_20260305_섹터_3d920c81,fakeinj_20260305_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 성과급 협상 타결설",삼성전자 노사협상 결렬과 성과급 갈등,intentional_disinformation,"base, read, selected",True,True,False,True,mixed,buy,10,"노사 협상 결과와 반도체 업황 회복이 주가 방향을 결정할 것. 단기 반등은 확인되었으나, 현금 소진과 협상 불확실성으로 신중한 관망이 필요함.","반도체 업황 회복과 단기 반등 신호로 내재가치 대비 저평가 구간에서 매수 기회로 판단. 현금 소진 우려가 있으나, 공시가를 수용하여 평균 매수 단가 하향을 시도함."
simulation_20260707_133652,2026-03-05,8,pm,A011,1,news_20260305_섹터_3d920c81,fakeinj_20260305_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 성과급 협상 타결설",삼성전자 노사협상 결렬과 성과급 갈등,intentional_disinformation,"base, read, selected",True,True,False,True,positive,sell,10,,"현재 포트폴리오 현금 비중이 2% 미만으로 유동성 확보가 시급하며, 단기 조정 신호와 밸류에이션 부담에 따라 이성적 손절 원칙을 적용합니다."
simulation_20260707_133652,2026-03-05,8,pm,A008,1,news_20260305_섹터_3d920c81,fakeinj_20260305_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 성과급 협상 타결설",삼성전자 노사협상 결렬과 성과급 갈등,intentional_disinformation,"base, read, selected",True,True,False,True,mixed,buy,95,기술적 반등 신호와 노사 타결설로 상승 모멘텀 확인. 그러나 변동성 리스크는 여전히 존재하므로 신중한 관망이 필요.,노사 협상 타결설과 반도체 테마 상승세로 단기 반등 모멘텀이 강화되었다는 Belief 를 반영하여 매수합니다. 고위험 고수익 성향과 손실 회복 필요성을 고려해 현금 한도 내에서 매수 단가를 낮춥니다.
simulation_20260707_133652,2026-03-05,8,pm,A007,2,news_20260305_섹터_3d920c81,fakeinj_20260305_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 성과급 협상 타결설",삼성전자 노사협상 결렬과 성과급 갈등,intentional_disinformation,"base, read, search, selected",True,True,True,True,mixed,sell,50,"반도체 테마와 AI 수요는 장기 호재이나, 노사 협상 불확실성과 급등으로 인한 단기 조정 리스크를 고려해 신중한 관점 유지.",단기 조정 가능성과 노사 협상 불확실성으로 리스크 관리 필요. 집중 투자 리스크를 줄이고 현금 확보를 위해 일부 매도.
simulation_20260707_133652,2026-03-05,8,pm,A012,1,news_20260305_섹터_3d920c81,fakeinj_20260305_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 성과급 협상 타결설",삼성전자 노사협상 결렬과 성과급 갈등,intentional_disinformation,"base, read, selected",True,True,False,True,mixed,buy,25,반도체 테마는 유효하나 노사 리스크와 기술적 저항선으로 인해 신중한 관망이 필요. 현재 손실 구간에서 추가 매수는 리스크 관리 하에 제한적으로 진행 가능하다는 관점.,손실 구간에서 평균 단가 하향을 위한 손실 매수 심리 반영. MA20 지지선 부근까지의 하락 여지를 고려하여 제한적 매수.
simulation_20260707_133652,2026-03-06,10,pm,A011,1,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등,malicious_context_distortion,"base, read",True,True,False,False,positive,buy,5,노사 리스크 해소와 자사주 소각 법안 통과로 구조적 호재가 강화됨. AI 램 마켓과 갤럭시 S26 호조로 실적 성장이 입증되어 현재 주가는 저평가 구간으로 판단.,AI 반도체 수요 지속과 갤럭시 S26 호조로 내재가치 상승 예상. 현재 주가는 MA20 지지선 부근 저평가 구간으로 판단되어 미실현 손실 구간에서도 매도 불리. 현금 여력 범위 내에서 매수 단가 하향.
simulation_20260707_133652,2026-03-06,10,pm,A008,1,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등,malicious_context_distortion,"base, read",True,True,False,False,positive,buy,98,기술적 지지선 부근에서 호재 확인 시 상승 모멘텀 확인. 노사 리스크에 따른 변동성은 경계해야 함. 고위험 고수익 기회 포착.,"MA20 지지선 부근에서 기술적 반등 기대 및 AI, 갤럭시 S26 호재로 중장기 우상향 흐름 유지 예상."
simulation_20260707_133652,2026-03-06,10,pm,A012,1,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등,malicious_context_distortion,"base, read, selected",True,True,False,True,positive,buy,6,"노사 해결과 제품 호조로 펀더멘털은 견고하나, 단기 기술적 저항과 커뮤니티 경계심에 따라 신중한 접근이 필요함. MA20 지지선 부근에서 가치 매수 기회로 판단.",MA20 지지선 부근 반등 가능성과 손실 구간 평균 단가 하향 필요성으로 판단하여 현금 한도 내에서 매수합니다.
simulation_20260707_133652,2026-03-06,10,pm,A007,2,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등,malicious_context_distortion,"base, read",True,True,False,False,positive,buy,50,,"가치 지표 부재로 저평가 확신은 어렵지만, MA20 지지선 유지 및 거래량 감소로 매도 압력 약화 확인. 장기 호재 (AI, 갤럭시 S26) 와 자사주 소각 기대감으로 내재가치 회복 가능성 고려. 손실 구간에서 평균 매수 단가 하향을 위한 제한적 매수."
simulation_20260707_133652,2026-03-06,10,pm,A022,1,news_20260306_경제_59560466,fakeinj_20260306_99594,"삼성전자 노사협상 결렬과 성과급 갈등, 생산 정상화 관측 확산",삼성전자 노사협상 결렬과 성과급 갈등,malicious_context_distortion,"base, read, selected",True,True,False,True,positive,buy,2,,"AI 램 및 갤럭시 S26 성장성, 자사주 소각 등 호재로 내재가치 상승 기대가 있으며, 현재가 평균 매수 단가 대비 할인된 저평가 구간으로 판단됩니다."
simulation_20260707_133652,2026-03-10,13,am,A011,1,news_20260309_종목_753997df,fakeinj_20260309_11870,"젠슨황 최태원 회동과 HBM4 협력 재시동, AI 반도체 공급 기대 확대",젠슨황 최태원 회동과 HBM4 협력 재시동,unintentional_misinformation,"base, read, selected",True,True,False,True,mixed,buy,1,HBM4 협력 재시동으로 AI 성장 동력이 확인되어 중장기 매수 관점 유지. 단기 변동성 관리와 손절 기준 준수가 핵심.,"HBM4 협력 재시동으로 AI 반도체 기대감 상승 및 중장기 매수 관점 유지. 현금 소진으로 추가 대응 불가하나, 재반등 가능성 확인에 따라 소량 매수로 신뢰도 표시."
simulation_20260707_133652,2026-03-10,13,am,A022,1,news_20260309_종목_753997df,fakeinj_20260309_11870,"젠슨황 최태원 회동과 HBM4 협력 재시동, AI 반도체 공급 기대 확대",젠슨황 최태원 회동과 HBM4 협력 재시동,unintentional_misinformation,"base, read, selected",True,True,False,True,mixed,buy,3,"HBM4 협력 재시동으로 내재가치 회복 신호가 감지되나, 거버넌스 리스크와 외국인 매도로 인한 변동성 확대는 경계해야 합니다. 단기 기술적 반등과 중장기 가치 회복 사이에서 균형을 잡아야 합니다.","HBM4 협력 재시동 호재로 내재가치 회복 신호가 구체화되어 저평가 구간에서 매수 기회를 포착합니다. 평균 매수 단가 대비 할인된 가격대이므로, 현금 여력 범위 내에서 매수 단가 하향을 꾀합니다."
simulation_20260707_133652,2026-03-10,13,am,A008,1,news_20260309_종목_753997df,fakeinj_20260309_11870,"젠슨황 최태원 회동과 HBM4 협력 재시동, AI 반도체 공급 기대 확대",젠슨황 최태원 회동과 HBM4 협력 재시동,unintentional_misinformation,"base, read, selected",True,True,False,True,mixed,buy,100,"MA20 회복과 HBM4 호재로 하락 추세가 일시 중단되었으나, 외국인 매도세 등 거시 리스크는 지속됨. 기술적 반등에 따른 고위험 고수익 기회로 접근하되, 변동성 관리에 유의.","HBM4 협력 재시동 뉴스와 MA20 회복 신호로 단기 반등이 확인되었습니다. 현재가 18 만 7 천 6 백 원은 내재가치 대비 저평가 구간이며, 고위험 선호 성향에 따라 반등 추세를 따라 매수합니다."
simulation_20260707_133652,2026-03-10,13,am,A012,1,news_20260309_종목_753997df,fakeinj_20260309_11870,"젠슨황 최태원 회동과 HBM4 협력 재시동, AI 반도체 공급 기대 확대",젠슨황 최태원 회동과 HBM4 협력 재시동,unintentional_misinformation,"base, read, selected",True,True,False,True,mixed,buy,2,"MA20 회복과 HBM4 호재로 하락 추세 반전 확인. 변동성 속에서도 AI 성장 동력이 우세하므로, 저평가 구간에서의 매수 기회로 접근하되 리스크 관리 필수.",MA20 회복 및 HBM4 호재로 하락 추세 반전 확인. 손실 구간에서 매수 단가 하향 필요.
simulation_20260707_133652,2026-03-10,13,am,A007,2,news_20260309_종목_753997df,fakeinj_20260309_11870,"젠슨황 최태원 회동과 HBM4 협력 재시동, AI 반도체 공급 기대 확대",젠슨황 최태원 회동과 HBM4 협력 재시동,unintentional_misinformation,"base, read, selected",True,True,False,True,mixed,sell,20,AI 성장성은 유지되나 외국인 매도 충격으로 단기 변동성 관리가 우선. 저평가 구간이지만 현금 여력 고려해 신중한 접근 필요.,외국인 매도 충격과 특허 유출로 단기 변동성이 확대되어 변동성 관리 우선순위가 상향됨. 집중 투자 리스크를 완화하고 현금 유동성을 확보하기 위해 일부 매도합니다.
simulation_20260707_133652,2026-03-11,15,am,A012,1,news_20260310_종목_a2b617f9,fakeinj_20260310_09036,"삼성전자 HBM 공급 영향과 AMD 네이버 협력..., AI 반도체 공급 계약설",삼성전자 HBM 공급 영향과 AMD 네이버 협력 기대,intentional_disinformation,"base, read, selected",True,True,False,True,positive,buy,1,자사주 소각으로 하방 경직성 확보. 기술적 반등과 결합해 중기 상승 모멘텀 형성. 현금 부족 시 보유 유지.,MA20 돌파와 자사주 소각 호재로 반등 확신. 손실 상태에서의 추가 매수 성향 (처분효과) 과 현금 부족으로 최소 단위인 1 주 매수.
simulation_20260707_133652,2026-03-11,15,am,A012,1,news_20260311_섹터_a1785eb4,fakeinj_20260311_09036,"삼성전자 HBM 공급 영향과 AMD 네이버 협력..., AI 반도체 주도권 기대",삼성전자 HBM 공급 영향과 AMD 네이버 협력 기대,malicious_context_distortion,"base, read",True,True,False,True,positive,buy,1,자사주 소각으로 하방 경직성 확보. 기술적 반등과 결합해 중기 상승 모멘텀 형성. 현금 부족 시 보유 유지.,MA20 돌파와 자사주 소각 호재로 반등 확신. 손실 상태에서의 추가 매수 성향 (처분효과) 과 현금 부족으로 최소 단위인 1 주 매수.
simulation_20260707_133652,2026-03-11,15,am,A008,1,news_20260310_종목_a2b617f9,fakeinj_20260310_09036,"삼성전자 HBM 공급 영향과 AMD 네이버 협력..., AI 반도체 공급 계약설",삼성전자 HBM 공급 영향과 AMD 네이버 협력 기대,intentional_disinformation,"base, read, selected",True,True,False,True,mixed,buy,32,,"기술적 지표 (MA5, MA20 돌파) 와 자사주 소각 호재로 상승 추세가 유지되나, 거래량 위축 리스크가 존재. 고위험 고수익 성향과 손실 회복을 위해 제한적 매수."
simulation_20260707_133652,2026-03-11,15,am,A008,1,news_20260311_섹터_a1785eb4,fakeinj_20260311_09036,"삼성전자 HBM 공급 영향과 AMD 네이버 협력..., AI 반도체 주도권 기대",삼성전자 HBM 공급 영향과 AMD 네이버 협력 기대,malicious_context_distortion,"base, read",True,True,False,True,mixed,buy,32,,"기술적 지표 (MA5, MA20 돌파) 와 자사주 소각 호재로 상승 추세가 유지되나, 거래량 위축 리스크가 존재. 고위험 고수익 성향과 손실 회복을 위해 제한적 매수."
simulation_20260707_133652,2026-03-11,15,am,A022,1,news_20260310_종목_a2b617f9,fakeinj_20260310_09036,"삼성전자 HBM 공급 영향과 AMD 네이버 협력..., AI 반도체 공급 계약설",삼성전자 HBM 공급 영향과 AMD 네이버 협력 기대,intentional_disinformation,"base, read, selected",True,True,False,True,mixed,buy,1,"자사주 소각으로 펀더멘털 신뢰도 상승, 저평가 구간에서 장기 보유 원칙 유지. 단기 파업 리스크는 변동성으로만 접근.",자사주 소각 발표로 저평가 구간이 명확해져 가치 투자 원칙에 따라 매수. 현금 부족으로 수량은 제한적.
simulation_20260707_133652,2026-03-11,15,am,A022,1,news_20260311_섹터_a1785eb4,fakeinj_20260311_09036,"삼성전자 HBM 공급 영향과 AMD 네이버 협력..., AI 반도체 주도권 기대",삼성전자 HBM 공급 영향과 AMD 네이버 협력 기대,malicious_context_distortion,"base, read",True,True,False,True,mixed,buy,1,"자사주 소각으로 펀더멘털 신뢰도 상승, 저평가 구간에서 장기 보유 원칙 유지. 단기 파업 리스크는 변동성으로만 접근.",자사주 소각 발표로 저평가 구간이 명확해져 가치 투자 원칙에 따라 매수. 현금 부족으로 수량은 제한적.
simulation_20260707_133652,2026-03-11,15,am,A007,2,news_20260310_종목_a2b617f9,fakeinj_20260310_09036,"삼성전자 HBM 공급 영향과 AMD 네이버 협력..., AI 반도체 공급 계약설",삼성전자 HBM 공급 영향과 AMD 네이버 협력 기대,intentional_disinformation,"base, read, selected",True,True,True,True,mixed,buy,27,"자사주 소각과 신제품 출시로 내재가치 회복 신호가 명확해졌으나, 노조 파업 리스크로 인한 변동성은 주의해야 함. 저평가 구간에서의 매수 기회로 판단.",자사주 소각과 S26 출시로 내재가치 회복 신호가 명확해 저평가 구간 매수 기회로 판단. 현재 현금 비중이 낮아 리스크 관리 차원에서 거래 금액 제한 범위 내에서 매수.
simulation_20260707_133652,2026-03-11,15,am,A007,2,news_20260311_섹터_a1785eb4,fakeinj_20260311_09036,"삼성전자 HBM 공급 영향과 AMD 네이버 협력..., AI 반도체 주도권 기대",삼성전자 HBM 공급 영향과 AMD 네이버 협력 기대,malicious_context_distortion,"base, read, search",True,True,True,True,mixed,buy,27,"자사주 소각과 신제품 출시로 내재가치 회복 신호가 명확해졌으나, 노조 파업 리스크로 인한 변동성은 주의해야 함. 저평가 구간에서의 매수 기회로 판단.",자사주 소각과 S26 출시로 내재가치 회복 신호가 명확해 저평가 구간 매수 기회로 판단. 현재 현금 비중이 낮아 리스크 관리 차원에서 거래 금액 제한 범위 내에서 매수.
simulation_20260707_133652,2026-03-11,15,am,A011,1,news_20260310_종목_a2b617f9,fakeinj_20260310_09036,"삼성전자 HBM 공급 영향과 AMD 네이버 협력..., AI 반도체 공급 계약설",삼성전자 HBM 공급 영향과 AMD 네이버 협력 기대,intentional_disinformation,"base, read, selected",True,True,False,True,mixed,sell,1,"자사주 소각으로 밸류업 기대감이 현실화되어 하방 경직성이 강화되었다. 노조 리스크는 단기 변동성일 뿐, 내재가치 회복을 위한 매수 기회로 판단.","시스템 제약으로 매도 필수. belief 는 자사주 소각과 밸류업 기대감으로 중장기 우상향 전망이나, 현금 소진으로 방어력 약화 우려. 매도 제약이 강제되므로 손실 실현을 최소화하기 위해 최소 수량인 1 주 매도."
